代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002621.SZ,美吉姆,2011-10-26,3.1,3.17,2602000000.0,教育业,2011-10,2011,0.26660563300728174
600730.SH,中国高科,2011-10-26,3.38,3.43,2079695527.0,教育业,2011-10,2011,0.21308937065267003
000526.SZ,紫光学大,2011-10-26,8.9,9.03,868641816.0,教育业,2011-10,2011,0.08900261383984426
002607.SZ,中公教育,2011-10-27,3.84,3.81,2763200000.0,教育业,2011-10,2011,0.2826982952798748
600661.SH,昂立教育,2011-10-27,8.04,7.95,1398098441.0,教育业,2011-10,2011,0.1430370750955959
002621.SZ,美吉姆,2011-10-27,3.16,3.28,2686000000.0,教育业,2011-10,2011,0.27480009449976245
600730.SH,中国高科,2011-10-27,3.43,3.42,2073828967.0,教育业,2011-10,2011,0.21216991664480447
000526.SZ,紫光学大,2011-10-27,9.05,8.87,853250599.0,教育业,2011-10,2011,0.08729461847996238
002607.SZ,中公教育,2011-10-28,3.88,3.86,2798400000.0,教育业,2011-10,2011,0.2807558163765318
600661.SH,昂立教育,2011-10-28,8.09,8.26,1451938257.0,教育业,2011-10,2011,0.1456689932362613
002621.SZ,美吉姆,2011-10-28,3.31,3.32,2721000000.0,教育业,2011-10,2011,0.27299048612083443
600730.SH,中国高科,2011-10-28,3.47,3.49,2114894887.0,教育业,2011-10,2011,0.21218161826409304
000526.SZ,紫光学大,2011-10-28,8.99,9.16,881147180.0,教育业,2011-10,2011,0.08840308600227945
002607.SZ,中公教育,2011-10-31,3.84,3.89,2823040000.0,教育业,2011-10,2011,0.2835465662121425
600661.SH,昂立教育,2011-10-31,8.23,8.33,1464095635.0,教育业,2011-10,2011,0.1470539878678433
002621.SZ,美吉姆,2011-10-31,3.29,3.26,2673000000.0,教育业,2011-10,2011,0.2684765258321019
600730.SH,中国高科,2011-10-31,3.49,3.49,2114894887.0,教育业,2011-10,2011,0.21242036354726365
000526.SZ,紫光学大,2011-10-31,9.15,9.16,881147180.0,教育业,2011-10,2011,0.08850255654064862
002607.SZ,中公教育,2011-11-01,3.86,3.97,2882880000.0,教育业,2011-11,2011,0.288307505617277
600661.SH,昂立教育,2011-11-01,8.26,8.33,1464095635.0,教育业,2011-11,2011,0.14641946959706728
002621.SZ,美吉姆,2011-11-01,3.21,3.22,2640000000.0,教育业,2011-11,2011,0.26401786228688373
600730.SH,中国高科,2011-11-01,3.46,3.48,2111961607.0,教育业,2011-11,2011,0.21121045026973928
000526.SZ,紫光学大,2011-11-01,9.1,9.36,900386202.0,教育业,2011-11,2011,0.09004471222903268
002607.SZ,中公教育,2011-11-02,3.89,4.0,2898720000.0,教育业,2011-11,2011,0.2800891552212043
600661.SH,昂立教育,2011-11-02,8.22,8.73,1535303133.0,教育业,2011-11,2011,0.1483488427755831
002621.SZ,美吉姆,2011-11-02,3.16,3.45,2830000000.0,教育业,2011-11,2011,0.27344907727411
600730.SH,中国高科,2011-11-02,3.42,3.56,2158894087.0,教育业,2011-11,2011,0.20860339082073576
000526.SZ,紫光学大,2011-11-02,9.38,9.63,926358880.0,教育业,2011-11,2011,0.08950953390836679
002607.SZ,中公教育,2011-11-03,4.0,4.0,2902240000.0,教育业,2011-11,2011,0.28276582826217633
600661.SH,昂立教育,2011-11-03,8.69,8.51,1497094231.0,教育业,2011-11,2011,0.1458621927253573
002621.SZ,美吉姆,2011-11-03,3.42,3.34,2742000000.0,教育业,2011-11,2011,0.267153612759416
600730.SH,中国高科,2011-11-03,3.56,3.62,2197026727.0,教育业,2011-11,2011,0.21405675690993625
000526.SZ,紫光学大,2011-11-03,9.6,9.62,925396929.0,教育业,2011-11,2011,0.09016160934311408
002607.SZ,中公教育,2011-11-04,4.0,3.95,2862640000.0,教育业,2011-11,2011,0.27942711145027727
600661.SH,昂立教育,2011-11-04,8.52,8.52,1498831000.0,教育业,2011-11,2011,0.14630341813225922
002621.SZ,美吉姆,2011-11-04,3.37,3.35,2749000000.0,教育业,2011-11,2011,0.2683345196660468
600730.SH,中国高科,2011-11-04,3.66,3.64,2211693128.0,教育业,2011-11,2011,0.21588709099693582
